,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Churn
2959,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,19.78766,164.9785,2396.551383,False
2960,True,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,11.84721,172.4624,1409.472824,False
2961,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,62.75224,107.4958,5865.625146,False
2962,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,11.59206,127.4783,1627.688937,True
2963,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,64.76289,242.6281,5912.297497,False
2964,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,8.691329205,210.12704,1316.773005,True
2965,True,True,False,True,True,True,False,False,True,False,True,False,False,True,False,True,4.486607929,187.484705,1088.786574,False
2966,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,1.541545443,107.48056,302.3848209,False
2967,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3.346632,92.45514,847.5443814,False
2968,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,14.17544,149.9776,1535.243963,True
2969,False,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,8.373701,222.6792,1362.599478,True
2970,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,True,68.53085,235.1555,6809.432261,False
2971,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,8.977196,245.1283,2036.889178,True
2972,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,71.97435,164.9785,6916.339606,False
2973,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False,54.91169,235.1372,5655.227579,False
2974,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,65.33904,275.1336,6212.33447,False
2975,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,70.99802,172.4871,6369.806909,False
2976,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,7.27652,240.1149,1155.524102,True
2977,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,69.04134,152.4742,6282.538237,False
2978,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,64.33534,117.4686,5981.786697,False
2979,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,9.19773,142.5007,1697.166405,True
2980,False,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,19.57075,179.9794,1939.097667,True
2981,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,2.447649309,149.97755,660.0908173,False
2982,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,71.16373,129.9598,6592.588984,False
2983,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,1.556533,182.4608,618.5873585,False
2984,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,17.67252758,104.97808,1965.221779,False
2985,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,65.11343,147.4421,5372.485557,False
2986,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True,46.1155,194.9699,4380.489566,False
2987,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,58.95425,92.48802,4930.445331,False
2988,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,67.49275,127.4421,6107.121136,False
2989,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,12.85483,142.4526,1918.333346,False
2990,False,True,False,False,False,True,True,True,False,False,True,False,False,True,False,True,62.54758,220.1185,5640.487005,False
2991,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,69.5381,202.6362,6857.221544,False
2992,False,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,63.5434,277.6375,5991.45754,False
2993,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,60.24235,182.4676,5469.880413,False
2994,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,42.34861,235.1372,4698.517933,True
2995,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,9.361841,174.9581,1511.485403,False
2996,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,71.89521,129.9926,6237.521195,False
2997,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,58.78687,139.983,5562.051941,False
2998,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,45.26675,207.4811,4172.285397,False
2999,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,69.45823,119.9897,5938.504348,False
3000,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,50.31252,184.9715,4431.737277,False
3001,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,9.688409,182.49,1331.662313,True
3002,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,59.42279,217.4702,5375.898345,False
3003,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,3.060553536,152.495236,644.1045211,True
3004,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,70.41492,139.9861,6104.192973,False
3005,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,67.94252,169.9928,5691.599692,False
3006,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,23.04458,159.9512,2218.850381,False
3007,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,11.66425,139.965,1581.415147,False
3008,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,1.532973151,220.132293,720.5035962,True
3009,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,9.068923,147.4601,855.2059629,False
3010,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,1.311693,152.466,530.0519539,False
3011,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,59.9755,175.0048,5770.027634,False
3012,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,7.400769,220.1149,1553.818731,True
3013,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,5.837241927,79.978861,571.1030177,False
3014,False,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,54.396,229.9931,5189.736525,False
3015,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,6.999864982,134.980139,949.785575,False
3016,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,6.025694,152.4798,892.5309234,False
3017,False,True,True,True,False,True,True,False,True,False,False,True,False,False,True,True,1.273256,245.1612,985.96179,True
3018,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,56.64842,147.4564,5289.66919,False
3019,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,70.50359,225.1457,7014.911451,True
3020,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,2.147261,270.1604,1341.275592,True
3021,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,12.48678964,200.165175,1733.107782,False
3022,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,2.519975147,149.974105,908.4356314,True
3023,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,2.456217972,275.119794,995.4220744,True
3024,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,12.57273206,204.979684,1348.141984,False
3025,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,23.9038,137.4836,2593.650846,False
3026,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,2.735806,182.4538,537.4400071,True
3027,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,8.156552837,187.656013,1347.869205,False
3028,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,16.26349,127.4958,1537.706248,False
3029,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,4.970731,235.1372,1450.54664,True
3030,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,49.11678,204.9634,4563.3631,False
3031,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,15.56801,192.4705,1752.77238,False
3032,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,23.24675,159.9349,2309.357899,False
3033,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,12.92578188,169.974105,1333.179191,False
3034,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,6.215774391,232.62403,1607.735971,True
3035,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,65.18501,154.9755,6314.079222,False
3036,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,2.277916,149.9598,520.0280011,False
3037,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,70.39354,194.9525,6518.028513,False
3038,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,50.05258,275.1336,5005.571485,False
3039,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,3.656765,184.9785,780.9545758,True
3040,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,False,6.577552683,192.470522,888.6517305,True
3041,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,1.738486682,182.465269,515.5449981,True
3042,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,68.98754,147.4564,6324.792407,False
3043,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,55.06506,159.9512,4794.084269,False
3044,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,6.735348,177.4945,1499.696874,True
3045,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,66.46538,275.1336,6277.545967,True
3046,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,16.04202196,147.473844,1530.10769,False
3047,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,39.13842,134.9509,3260.745232,False
3048,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,7.91447,147.4738,831.3672853,False
3049,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,True,9.759495559,190.12704,1663.694612,True
3050,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,12.24190682,152.462354,1808.730555,False
3051,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,47.46129,139.9349,4750.23799,False
3052,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,52.9098,240.1149,4918.416016,False
3053,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,1.456262249,184.961033,906.2735981,True
3054,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,60.93141,139.9512,5639.075466,False
3055,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,61.51366,192.4404,5471.040392,False
3056,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,67.65272,187.656,6091.711097,False
3057,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,36.82387,210.1518,3749.327724,True
3058,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,70.54943,162.4982,6147.295218,False
3059,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,1.550579619,177.65076,771.5712211,True
3060,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,9.907505405,117.485813,1223.869565,False
3061,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,67.00167,197.4876,5932.680423,False
3062,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,2.140387928,175.006206,1080.597617,False
3063,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,10.07469,147.4564,1527.978319,False
3064,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,25.88644227,164.988941,2576.783187,False
3065,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,65.19187,220.1149,6225.526096,True
3066,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,63.86174,125.0073,5280.455768,False
3067,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,52.60487,184.9797,5048.660319,False
3068,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,65.20587,149.9598,5718.105902,False
3069,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,8.642257,255.1555,1553.215778,True
3070,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,8.015401085,114.983787,793.2826057,False
3071,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,58.96403,172.4567,5534.707356,False
3072,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,50.42623,172.4579,4533.008494,False
3073,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,54.99066,139.9979,4622.680672,False
3074,False,True,True,False,False,True,True,True,False,True,False,False,False,False,True,True,55.69627,210.1563,5230.495459,False
3075,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,3.27055489,139.983006,911.5267548,False
3076,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,64.17032,162.4526,5612.009142,False
3077,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,70.59953,187.6422,6496.792308,False
3078,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,48.82939,245.1457,4759.907327,False
3079,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,12.00466914,134.980139,1248.626874,False
3080,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,12.43358232,149.948316,1086.632821,True
3081,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,14.16961729,169.944668,1624.799349,False
3082,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,54.87071,112.4844,4633.969478,False
3083,False,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,63.90696,252.6378,5978.652711,False
3084,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,13.76430574,210.105118,2172.681118,True
3085,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,62.5497,240.1149,5849.697782,False
3086,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,58.42233,227.4754,5227.179847,False
3087,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,4.499945782,220.132293,955.0519598,True
3088,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,3.876069,197.4702,1218.662597,True
3089,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,16.01922,127.475,1554.131756,False
3090,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,54.14957,172.4871,5027.299322,False
3091,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,69.348,167.4564,5799.124998,False
3092,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,68.02518,114.9509,6075.221267,False
3093,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,48.36469,129.9598,4565.513222,False
3094,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,60.78096,210.127,5489.928745,False
3095,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,43.52477,115.0021,3713.937564,False
3096,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,4.533178,235.1591,1396.329395,True
3097,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,61.56209,252.624,5592.221292,False
3098,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,54.97349,137.4684,4892.895989,False
3099,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,62.04664,114.9509,5754.564928,False
3100,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,1.25577,172.4705,1083.905096,True
3101,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,5.803901847,129.948316,1041.301237,False
3102,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,23.22012,199.9902,2884.562817,False
3103,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,71.24628,182.4538,6211.505298,False
3104,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,10.85865384,245.128318,2081.752385,True
3105,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,65.50686,232.624,6298.280809,False
3106,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,50.74296,204.9496,4721.806173,False
3107,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,67.04659,112.4844,5521.842531,False
3108,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,50.07627,147.4738,4573.084997,False
3109,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,7.8432,147.4421,935.4475784,True
3110,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,3.309503,149.9378,1026.042379,True
3111,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,11.32392,137.4872,922.3842497,False
3112,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,2.333094,140.0049,530.0667964,False
3113,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,7.442451151,159.965008,1030.206721,False
3114,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,3.437502,157.4698,419.4107069,False
3115,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,10.56862,164.9647,1734.660297,False
3116,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,70.70015,114.9509,6359.975691,False
3117,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,49.6365,137.4872,4147.198681,False
3118,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,3.695049,129.9621,1060.077964,False
3119,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,True,12.74748675,159.979358,2008.680996,True
3120,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,52.21545,147.4893,4533.343418,False
3121,False,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,66.66268,227.4754,5905.250692,False
3122,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,69.32269,152.4742,6410.828016,False
3123,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,60.89236,152.4579,5879.484066,False
3124,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,51.40304,162.447,4835.577166,False
3125,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,69.67895,212.6228,6746.166459,False
3126,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,11.3031,160.0013,1217.604663,False
3127,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,64.62702,162.4538,6172.259045,False
3128,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4.768185,139.9349,1138.754327,True
3129,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,67.09737,220.1615,6335.700634,False
3130,False,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,60.11026,220.1478,5468.830044,False
3131,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,53.58396,192.4404,4941.881988,False
3132,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,56.716,159.9656,5386.455531,False
3133,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,4.844060027,159.983006,609.0598401,False
3134,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,4.93863,149.9778,722.8952824,False
3135,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,49.45192,159.9805,4427.375175,False
3136,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,56.31703,117.4686,5490.224221,False
3137,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,9.348659,124.9643,771.0222493,False
3138,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,63.06195,124.9781,5268.837296,False
3139,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,60.06802,152.4624,5708.50306,False
3140,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,70.06451,204.961,6197.953836,False
3141,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,13.19046,162.4608,1908.654798,False
3142,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,3.046588,204.9496,793.3207298,True
3143,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,55.67421,167.4564,4724.945111,False
3144,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,58.15209,179.9476,5087.470766,False
3145,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,65.06381,137.4872,5512.596647,False
3146,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,3.924177,127.4586,757.4450596,True
3147,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,48.31617,159.9794,4697.773285,False
3148,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,66.67798,262.6106,6150.804869,False
3149,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,63.09122,182.4608,5405.598202,True
3150,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,61.38199,162.447,5782.142746,False
3151,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,65.67292,132.5127,5659.754528,False
3152,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,60.26386,132.466,5645.809212,False
3153,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,4.225661,192.4885,693.5913883,False
3154,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,13.46686,204.9797,1382.061516,False
3155,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,61.60969,187.6422,5596.424346,False
3156,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,45.30473,149.9778,3913.652398,False
3157,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,62.28135,127.4738,5910.676012,False
3158,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,58.59644,139.9568,5085.534857,False
3159,False,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,67.27889,232.6707,6139.355865,False
3160,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True,True,8.081693,230.1344,1512.206567,True
3161,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,56.76973,242.6143,5174.530815,True
3162,True,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,65.4571,202.6829,5952.590424,False
3163,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,7.766899,184.9853,1166.167844,True
3164,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,56.01484,184.9647,5272.029955,False
3165,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,3.962302,117.4686,812.4076078,False
3166,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,45.29142,162.5005,4021.274223,False
3167,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,4.534691,169.9447,688.5203813,False
3168,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,66.1916,149.9483,5613.310447,False
3169,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,1.798433,179.9476,528.989098,False
3170,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,8.853636698,102.474625,752.7262389,False
3171,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,2.451256489,225.178625,910.9230162,True
3172,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,3.045064701,162.482694,703.6927423,True
3173,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,44.46693,147.4738,4042.614652,False
3174,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,2.65459,202.4433,479.1497047,True
3175,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,True,1.081032,230.1344,924.0234298,True
3176,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,True,8.447988841,179.979358,1065.06443,False
3177,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,8.245809832,149.944668,1317.69652,False
3178,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,68.14733,129.9598,6235.95972,False
3179,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,59.63916,127.525,5176.880863,False
3180,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,4.633545041,139.99789,730.1829735,False
3181,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,15.12559,167.4847,2229.929037,False
3182,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,65.24225,124.9607,5929.34648,False
3183,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,63.91757,192.4705,5620.075514,False
3184,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,2.14479,104.9781,951.0274665,True
3185,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,59.55192,129.9915,5800.854441,False
3186,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,4.541407,227.4754,895.8563668,True
3187,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,20.93887792,199.990219,2674.568338,False
3188,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,24.37711744,204.961033,2463.393795,True
3189,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,67.66702,169.9378,5772.068776,False
3190,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,11.31749,162.447,1585.841616,False
3191,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,25.10781,149.9621,2646.099689,False
3192,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,49.11866,152.4624,4787.709945,True
3193,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,17.24595,132.466,2399.954293,False
3194,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,41.74273,157.4836,3716.351124,False
3195,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,True,2.804449,172.4733,538.267259,True
3196,False,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,6.135015,194.9581,877.3671989,True
3197,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,61.79462,147.4421,5311.978852,False
3198,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,53.24575,149.9483,4732.155898,False
3199,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,49.60599,159.9875,4254.289639,False
3200,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,13.59137366,162.471255,1460.513443,False
3201,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,52.96043,137.4686,4522.22905,False
3202,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,51.77932,159.9476,5126.884955,False
3203,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,10.25226518,149.988989,1303.670531,True
3204,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,57.2547,147.4893,4986.869447,False
3205,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,5.131207,92.45514,740.9934575,False
3206,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,71.24754,139.9979,6127.777658,False
3207,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,67.57419,154.9618,6632.42053,False
3208,False,True,True,False,True,False,True,False,True,True,False,False,False,False,True,True,44.16108,175.0211,3984.440452,False
3209,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,11.9008,112.4551,991.6569518,False
3210,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,56.78316,200.1652,5299.638224,False
3211,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,True,47.4558,159.9642,4347.952465,False
3212,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,5.958420709,222.61428,1648.155844,True
3213,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,70.14018,202.4433,6147.578157,False
3214,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,4.618962,152.509,885.8344713,True
3215,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,56.08228,159.9349,4834.745442,False
3216,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,27.96096319,159.994242,2687.9401,False
3217,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,3.795086086,232.637807,1517.166558,True
3218,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,5.620998,139.965,1077.685443,True
3219,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,71.09348,129.9483,6545.083981,False
3220,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,62.15286,172.4579,5615.849093,False
