,Tenure,MonthlyCharge,Churn,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Bandwidth_GB_Year
4090,59.60865,192.4705,False,False,False,False,True,True,False,True,False,5251.895843
4091,69.14226,235.1591,False,True,False,True,True,False,False,True,False,6260.501439
4092,70.00545,117.4835,False,True,False,False,True,False,False,False,True,6160.553033
4093,43.86959,220.1323,False,False,False,True,True,False,False,True,False,4203.265113
4094,5.971951,182.447,False,False,True,False,True,True,False,True,False,875.6471402
4095,62.90729,210.1563,False,True,False,True,True,False,False,False,True,5854.565694
4096,60.8744,137.4686,False,True,True,False,False,False,False,True,False,5269.998748
4097,41.90646,190.127,True,True,False,True,True,False,True,False,False,4499.020965
4098,2.555762,200.1652,True,False,False,True,True,False,False,False,True,914.9491958
4099,3.089663,149.9778,False,True,True,False,False,True,False,True,False,634.9659165
4100,64.38126,149.9741,False,True,True,False,False,True,True,False,False,6015.602918
4101,8.133191,204.961,False,True,True,False,True,True,False,True,False,1158.223413
4102,70.0669,200.1185,False,False,False,True,True,False,True,False,False,6747.936863
4103,53.13301,220.1615,False,False,False,True,True,True,False,False,True,4962.835767
4104,67.98943,240.1149,False,False,False,True,True,True,False,True,False,6234.573082
4105,43.6544,159.9512,False,False,False,False,True,False,False,True,False,3771.873422
4106,38.2827,159.9512,False,False,False,False,True,False,False,True,False,3376.351709
4107,7.128376,129.9598,False,True,False,False,True,True,True,False,False,1185.421568
4108,7.98560378,162.45383,False,False,False,True,False,False,True,False,False,1367.4247
4109,48.90533,204.9797,False,False,False,False,True,False,False,True,False,4373.931443
4110,56.40122,147.4738,False,False,True,False,False,False,False,True,False,4725.259403
4111,47.83726,184.9715,False,True,False,True,False,False,False,True,False,4206.817797
4112,65.55348,92.45514,False,False,False,False,False,False,True,False,False,6208.587013
4113,7.539374,187.4673,True,True,True,True,False,False,True,False,False,1531.68836
4114,67.44839,149.9913,False,False,False,True,False,True,False,False,True,5868.938643
4115,15.22323989,182.460772,True,False,True,False,True,False,False,True,False,1614.544362
4116,21.17839683,137.439154,True,False,False,True,False,False,False,True,False,1961.923965
4117,9.626754665,127.442069,True,False,False,False,True,False,True,False,False,1575.771505
4118,2.843930975,134.950905,True,False,True,False,False,False,False,True,False,567.3663629
4119,59.30543,137.4684,False,False,False,True,False,False,False,False,True,5101.031717
4120,4.629362,194.9992,False,False,True,False,True,False,False,False,True,801.1054209
4121,59.16267,267.6647,True,True,False,True,True,False,False,True,False,5544.854265
4122,54.65604,172.4624,False,True,False,True,False,False,False,True,False,4991.819551
4123,70.23949,172.4624,False,True,False,True,False,False,False,True,False,6484.787518
4124,1.216309,149.989,False,True,False,False,True,True,False,False,True,413.1912075
4125,58.51393,252.6378,True,False,False,True,True,False,False,True,False,5528.201163
4126,4.310152224,157.483594,False,False,False,False,False,True,False,True,False,575.2472429
4127,21.26763,114.9509,False,False,True,False,False,False,True,False,False,2327.656652
4128,66.66853,164.9889,False,True,False,True,False,False,False,True,False,6036.666027
4129,2.887429547,192.440432,True,False,True,True,False,False,False,True,False,513.237305
4130,28.22989,139.965,True,False,False,False,True,False,True,False,False,3068.956506
4131,40.24438,149.9483,False,False,False,True,False,True,False,True,False,3857.992654
4132,62.43485,252.624,False,False,False,True,True,False,False,True,False,5848.614354
4133,14.05740045,190.159922,True,True,False,True,True,True,False,False,True,1887.197833
4134,11.30129,112.4844,False,False,False,False,False,False,False,False,True,982.9761431
4135,64.14083,144.9607,False,False,False,False,False,False,False,True,False,5667.006419
4136,65.7154,140.0342,False,True,False,False,False,False,False,False,True,5702.028301
4137,60.80077,117.4835,False,True,False,False,True,False,False,False,True,5311.260793
4138,9.651306,190.127,True,True,False,True,True,False,True,False,False,1673.34866
4139,7.61586,194.9525,True,False,True,False,True,False,True,False,False,1402.943949
4140,9.343807204,162.493654,False,False,True,False,True,False,False,False,True,1241.311162
4141,1.4946,255.1555,True,True,False,True,True,False,False,True,False,1004.770111
4142,68.90605,257.6513,False,True,True,True,True,False,True,False,False,6904.05739
4143,5.867164261,124.964303,False,False,False,False,False,True,False,True,False,386.8447822
4144,2.326316,222.65,True,True,False,True,True,False,False,True,False,768.9098018
4145,70.05743,222.65,False,True,False,True,True,False,False,True,False,6355.992915
4146,15.61752,245.1283,True,True,True,True,True,True,True,False,False,2335.858768
4147,11.92300936,179.965581,False,False,True,False,False,False,False,True,False,1021.482609
4148,61.72696,200.1185,False,False,False,True,True,False,True,False,False,6060.749169
4149,61.78618,127.4586,False,False,True,True,False,True,False,False,True,5420.694461
4150,2.371911572,210.12704,True,True,False,True,True,False,False,True,False,594.5451059
4151,16.64015,182.4433,True,False,True,False,True,False,True,False,False,2159.000591
4152,8.571860106,104.97808,False,False,False,False,False,False,True,False,False,1170.35317
4153,55.94357,147.4421,False,False,False,False,True,False,False,True,False,4719.805869
4154,8.828042,199.9902,True,True,True,True,False,False,True,False,False,1997.36133
4155,69.83346,174.9755,False,True,True,True,False,False,False,True,False,6166.889012
4156,60.04495,230.1051,False,False,True,True,True,False,False,True,False,5519.813683
4157,58.238,192.4567,False,False,False,False,True,True,False,True,False,4945.69374
4158,60.75598,184.9797,False,False,False,False,True,False,True,False,False,5788.90717
4159,9.307770559,127.478341,False,True,False,False,False,False,True,False,False,1387.016004
4160,50.47725,275.1336,True,False,True,True,True,False,False,True,False,4950.568297
4161,3.845852341,197.472533,True,False,True,True,False,False,True,False,False,1454.360571
4162,25.26752,159.983,False,False,True,False,False,False,False,True,False,2351.365618
4163,4.065555679,159.965008,True,False,False,False,True,False,False,True,False,640.3809858
4164,62.96706,159.9512,False,False,False,False,True,False,False,True,False,5447.157334
4165,4.534691,169.9447,False,False,False,True,False,False,False,True,False,688.5203813
4166,67.19978,117.4686,False,True,True,False,False,False,True,False,False,6025.459819
4167,66.95572,220.1185,False,False,False,True,True,True,False,True,False,6016.072225
4168,46.076,92.5018,False,False,False,False,False,False,False,False,True,4044.807347
4169,45.82729,137.5165,False,False,False,False,False,False,False,False,True,3928.936853
4170,57.57488,222.6362,False,True,False,True,True,True,False,True,False,5313.394028
4171,12.00909,152.5104,False,True,False,False,False,False,True,False,False,1610.027119
4172,11.42145103,187.609354,True,False,False,True,True,False,True,False,False,1971.843122
4173,2.205915318,164.985293,False,True,False,True,False,True,True,False,False,1156.192762
4174,14.25617986,220.118516,False,False,False,True,True,True,False,True,False,1669.202417
4175,14.7857,210.1051,True,False,True,True,True,False,True,False,False,2230.867361
4176,50.85505,232.6378,True,False,False,True,True,False,True,False,False,5234.1788
4177,4.439464,197.4876,False,True,True,False,True,False,False,True,False,729.7825005
4178,6.681362911,202.649979,True,True,False,True,True,False,True,False,False,1653.999552
4179,67.57419,154.9618,False,True,True,True,False,False,True,False,False,6632.42053
4180,59.95075,255.1198,False,False,True,True,True,False,True,False,False,6061.603654
4181,15.23335,192.4705,False,False,False,False,True,True,False,True,False,1752.536989
4182,14.71592037,104.964303,False,False,False,False,False,False,True,False,False,1573.289677
4183,6.31339,187.4673,True,True,True,True,False,False,True,False,False,1324.19186
4184,5.134989649,184.971516,False,True,False,True,False,False,False,True,False,806.2451255
4185,16.42222,217.4725,False,False,True,True,False,True,False,True,False,1962.047024
4186,71.13061,137.5165,False,False,False,False,False,False,False,False,True,6104.598627
4187,62.46827,222.6326,True,True,False,True,True,False,True,False,False,6240.770429
4188,62.72855,104.9781,False,False,False,False,False,False,True,False,False,5706.02232
4189,65.91841,142.5007,False,True,True,False,False,False,True,False,False,6277.33482
4190,3.505235526,182.476229,False,False,True,False,True,False,False,False,True,596.3449707
4191,4.157726,137.4872,False,False,False,False,False,False,False,True,False,463.388528
4192,9.23286,255.1198,True,False,True,True,True,False,True,False,False,1903.763394
4193,55.93837,114.9509,False,False,True,False,False,False,True,False,False,5085.811636
4194,53.37805,125.0073,False,False,False,False,False,False,False,False,True,4535.472251
4195,68.98508,159.9512,False,False,False,False,True,False,False,True,False,6176.702519
4196,61.73668,155.0084,False,True,True,True,False,False,False,False,True,5513.184333
4197,44.98551,207.4974,False,True,False,False,True,False,False,True,False,4180.815992
4198,48.38433,222.6326,False,True,False,True,True,True,True,False,False,4985.725486
4199,5.325642,95.01949,False,True,False,False,False,False,False,False,True,796.4508318
4200,67.61213,117.5152,False,True,True,False,False,False,False,False,True,5970.386278
4201,9.324505434,182.460772,False,False,True,False,True,True,False,True,False,1266.19109
4202,11.57257501,152.510442,False,True,False,False,False,False,True,False,False,1638.383088
4203,48.07729,129.995,False,False,False,True,False,False,False,False,True,4315.294634
4204,69.19621,172.4624,True,True,False,True,False,False,False,True,False,5978.105413
4205,59.14016,137.4836,False,False,False,False,False,False,True,False,False,5508.347828
4206,50.31252,184.9715,False,True,False,True,False,False,False,True,False,4431.737277
4207,6.209949,197.484,True,True,True,False,True,False,True,False,False,1537.896278
4208,70.25446,164.9853,False,True,False,True,False,True,True,False,False,6988.657427
4209,1.822794,210.1518,True,False,True,True,True,True,False,False,True,1006.003672
4210,67.10378,182.49,False,False,True,False,True,False,False,False,True,5998.639237
4211,19.02547148,222.636202,True,True,False,True,True,False,False,True,False,2323.778584
4212,9.585621689,107.528648,False,True,False,False,False,True,False,False,True,1104.883551
4213,11.88328,117.4858,False,False,False,True,False,False,False,False,True,1309.247153
4214,3.137169138,114.965789,False,False,False,False,True,False,False,False,True,386.0863102
4215,69.48617,265.1283,False,True,True,True,True,False,False,True,False,6714.393196
4216,59.61465,242.6106,True,False,True,True,True,False,True,False,False,6070.361595
4217,49.19922,179.9794,False,False,True,False,False,False,False,True,False,4459.144157
4218,43.91274,192.4705,False,False,False,False,True,True,False,True,False,3938.300864
4219,60.33663,275.1198,False,False,True,True,True,False,False,True,False,5498.125633
4220,68.81287,210.1051,False,False,True,True,True,False,True,False,False,6524.465811
4221,50.33619,232.6228,False,True,True,True,True,False,False,True,False,4726.095224
4222,70.1175,230.1051,False,False,True,True,True,False,False,True,False,6349.139653
4223,66.72288,147.4421,False,False,False,False,True,False,False,True,False,5712.51151
4224,67.19559,127.525,False,True,False,False,False,False,False,False,True,5929.012302
4225,64.68955,197.4945,False,True,False,True,False,False,False,True,False,5949.914693
4226,65.87966,222.6326,False,True,False,True,True,False,True,False,False,6594.127635
4227,61.38199,162.447,False,False,True,False,True,False,True,False,False,5782.142746
4228,16.26349,127.4958,False,True,False,False,False,False,False,True,False,1537.706248
4229,3.469955007,242.628057,True,False,True,True,True,False,False,True,False,961.4921994
4230,14.96503088,225.145743,True,True,True,True,True,False,True,False,False,2436.57146
4231,1.453022,120.0049,False,True,False,False,False,True,True,False,False,639.623576
4232,65.20587,149.9598,False,True,False,False,True,False,False,True,False,5718.105902
4233,49.85906,125.0073,False,False,False,False,False,False,False,False,True,4502.462771
4234,66.92587,149.9447,False,False,False,True,False,False,True,False,False,6273.352469
4235,16.01922,127.475,False,False,False,False,True,True,False,False,True,1554.131756
4236,60.14645,159.9349,False,False,True,True,False,False,False,True,False,5459.257498
4237,68.00942,235.1372,False,False,True,True,True,False,True,False,False,6692.362545
4238,16.22349,169.9741,False,True,True,False,False,True,False,True,False,1747.966742
4239,71.89152,124.9781,False,False,False,False,False,False,False,True,False,6101.379973
4240,4.235635,210.127,True,True,False,True,True,False,False,True,False,970.6301192
4241,49.21371,152.4441,False,False,True,True,False,False,True,False,False,4808.350315
4242,60.26349,172.4555,False,True,True,False,True,False,False,True,False,5398.88963
4243,11.70321,119.9568,False,True,False,True,False,False,True,False,False,1725.42639
4244,6.307178205,200.118516,False,False,False,True,True,True,True,False,False,1464.035068
4245,1.738486682,182.465269,True,True,False,False,True,False,False,True,False,515.5449981
4246,52.90819,184.9496,False,False,True,True,False,False,True,False,False,4998.863127
4247,17.0219219,240.114868,False,False,False,True,True,False,False,True,False,1930.538667
4248,60.7968,255.1417,False,True,False,True,True,True,False,True,False,5851.168448
4249,5.259033624,204.949594,True,False,True,True,False,True,False,True,False,876.2446802
4250,52.24584,179.9476,False,False,False,False,True,False,False,True,False,4681.487886
4251,7.848542,265.147,True,False,False,True,True,False,False,True,False,1478.745798
4252,3.7013893,102.474625,False,False,True,False,False,False,False,False,True,406.5230396
4253,11.29098,119.9568,False,True,False,True,False,False,True,False,False,1782.001605
4254,53.07379,152.4579,False,False,True,True,False,False,True,False,False,5233.690338
4255,10.91916339,197.494455,True,True,False,True,False,False,False,True,False,1428.608241
4256,57.26943,169.9671,False,False,True,False,True,True,False,False,True,5107.688262
4257,65.28829,210.1051,False,False,True,True,True,False,True,False,False,6521.587044
4258,48.80395,117.4392,False,False,False,True,False,False,True,False,False,4615.321143
4259,6.162825,127.4887,False,False,False,False,True,False,False,False,True,702.030012
4260,60.22003,162.5119,False,True,False,False,True,False,False,False,True,5450.60098
4261,70.6626,220.1478,False,False,False,True,True,True,False,False,True,6284.162335
4262,67.93291,252.6378,False,False,False,True,True,False,False,True,False,6131.484263
4263,21.09953,174.9882,True,True,False,False,True,False,True,False,False,2540.062525
4264,8.909806,139.9875,False,True,False,False,False,False,True,False,False,1342.337702
4265,68.88054,184.9647,False,True,True,False,True,False,False,True,False,6294.155657
4266,9.46447702,144.960655,False,False,False,False,False,False,False,True,False,968.8971697
4267,46.58314,222.6281,True,False,True,True,True,False,True,False,False,5142.752759
4268,9.539097,255.1336,True,False,True,True,True,True,True,False,False,1965.90329
4269,65.61564,127.4601,False,False,True,False,False,False,True,False,False,6096.007893
4270,13.8206,119.9568,True,True,False,True,False,False,True,False,False,2020.782911
4271,70.71182,182.447,False,False,True,False,True,False,False,True,False,5993.09022
4272,9.447103,152.4952,False,True,False,True,False,True,False,False,True,1149.009681
4273,9.428767036,232.641455,True,False,False,True,True,False,False,True,False,1328.568048
4274,62.21334,162.4653,False,True,False,False,True,False,True,False,False,5994.735404
4275,61.343,102.4746,False,False,True,False,False,False,False,False,True,5083.099357
4276,10.03212915,134.950905,False,False,True,False,False,False,False,True,False,986.2673645
4277,63.96748,129.995,False,False,False,True,False,False,False,False,True,5847.186613
4278,59.22188,182.4833,False,True,True,False,False,True,False,True,False,5087.557363
4279,7.542197,79.97886,False,False,False,False,False,False,False,False,True,790.2154278
4280,25.32558,277.6513,False,True,True,True,True,False,False,True,False,2914.993204
4281,66.88596,220.1615,False,False,False,True,True,False,False,False,True,6077.760962
4282,71.27703,152.4624,False,True,False,True,False,True,True,False,False,6657.053711
4283,22.13831,242.6435,True,False,True,True,True,False,False,False,True,2616.565517
4284,34.80793399,152.457857,False,False,True,True,False,False,True,False,False,3934.848461
4285,66.73461,207.6094,False,False,False,True,True,False,False,True,False,5921.501848
4286,63.30112,162.4608,False,False,True,False,True,False,True,False,False,5816.619375
4287,6.73327535,114.997564,False,False,True,False,False,False,False,False,True,854.2977548
4288,2.224742,177.4876,False,True,True,False,True,True,True,False,False,948.6927365
4289,59.20792,142.4827,False,True,False,False,True,False,True,False,False,5562.080707
4290,3.595204,232.6228,False,True,True,True,True,False,False,True,False,828.1128045
4291,4.845811,222.65,True,True,False,True,True,False,False,True,False,1057.31768
4292,60.53871,127.482,False,True,False,False,False,False,False,True,False,5267.174112
4293,7.891654,182.447,True,False,True,False,True,False,False,True,False,985.2729584
4294,2.293413,124.9781,False,False,False,False,False,False,False,True,False,484.8655509
4295,6.999666,232.6415,True,False,False,True,True,True,False,True,False,1161.766944
4296,69.34207,202.6362,False,True,False,True,True,False,True,False,False,6603.944194
4297,48.92659,174.9882,False,True,False,False,True,True,True,False,False,4888.511162
4298,48.21972,152.4624,False,True,False,True,False,False,True,False,False,4828.2039
4299,66.09922,144.9889,False,True,False,True,False,True,True,False,False,6192.147248
4300,3.935134,255.1372,True,False,True,True,True,False,False,True,False,1151.849425
4301,67.09106,232.6707,False,False,False,True,True,True,False,False,True,6134.954553
4302,1.712499,242.6281,True,False,True,True,True,False,False,True,False,763.7549084
4303,41.88907,169.9741,False,True,True,False,False,False,False,True,False,3632.236502
4304,38.02352,112.4551,False,False,False,False,False,False,False,True,False,3171.439732
4305,67.00686,124.9781,False,False,False,False,False,False,False,True,False,5690.433807
4306,1.033067819,167.456419,True,False,True,False,False,False,False,True,False,538.1168657
4307,6.840972,195.0062,False,True,True,False,False,False,False,True,False,919.5165157
4308,69.2962,232.624,False,False,False,True,True,False,True,False,False,6739.19212
4309,45.84636,287.6427,False,False,True,True,True,False,False,True,False,4539.933056
4310,1.442102,222.6792,True,True,False,True,True,False,False,False,True,837.2614393
4311,4.26425515,114.950905,True,False,True,False,False,False,True,False,False,979.6127078
4312,10.55165,159.9794,False,False,True,False,False,False,True,False,False,1455.89147
4313,62.26072,149.9928,False,False,False,False,False,False,True,False,False,5855.929799
4314,69.62503,104.9629,False,False,False,True,False,True,False,False,True,5934.090437
4315,1.112412,232.6415,True,False,False,True,True,False,False,True,False,512.1675846
4316,2.637164,179.9476,False,False,False,False,True,False,False,True,False,581.3197743
4317,66.22321,134.9801,False,False,True,False,False,False,False,False,True,5688.797995
4318,60.9767,124.9781,False,False,False,False,False,False,False,True,False,5145.473955
4319,61.25573,149.9378,False,False,True,False,True,True,True,False,False,5794.255165
4320,13.20294,112.4551,False,False,False,False,False,False,False,True,False,1038.379263
4321,52.0883,174.9882,False,True,False,False,True,False,True,False,False,4967.421648
4322,9.705809585,152.510442,False,True,False,False,False,False,True,False,False,1559.323963
4323,63.99811,164.9889,False,True,False,True,False,False,False,True,False,5635.275035
4324,66.38094,245.1457,False,True,True,True,True,False,False,True,False,6265.320961
4325,10.91296,152.4579,False,False,True,True,False,True,True,False,False,1586.408716
4326,24.64624542,137.439154,False,False,False,True,False,True,False,True,False,2278.858365
4327,3.509036092,252.637807,True,False,False,True,True,True,False,True,False,1242.543701
4328,54.23655,207.4673,False,True,True,True,False,True,False,True,False,5146.161642
4329,15.24536909,210.12704,False,True,False,True,True,True,False,True,False,1857.751688
4330,5.412980331,182.446995,True,False,True,False,True,False,False,True,False,937.3165462
4331,6.435125,207.6386,False,False,False,True,True,True,False,False,True,1132.054698
4332,57.65657,147.4421,False,False,False,False,True,True,False,True,False,5087.668651
4333,66.9541,217.4725,False,False,True,True,False,False,False,True,False,6002.159687
4334,63.37764,262.6106,False,False,True,True,True,True,False,True,False,5836.607029
4335,3.11391,225.1457,True,True,True,True,True,True,True,False,False,1340.927976
4336,64.05063,147.4421,False,False,False,False,True,False,False,True,False,5432.940887
4337,53.77192,154.9755,False,True,True,True,False,True,True,False,False,5484.556598
4338,18.76373,139.9875,False,True,False,False,False,False,True,False,False,2143.189724
4339,70.90623,179.9476,False,False,False,False,True,False,False,True,False,5978.10151
4340,43.28044,92.45514,False,False,False,False,False,False,True,False,False,4221.824522
4341,2.431373,137.4836,True,False,False,False,False,False,True,False,False,768.6735365
4342,9.715065141,262.610632,True,False,True,True,True,True,False,True,False,1509.912313
4343,45.51836,107.4806,False,True,False,True,False,True,False,False,True,3997.551698
4344,4.617824,187.4847,True,True,True,True,False,False,False,True,False,967.8404944
4345,8.785452901,202.636202,True,True,False,True,True,False,True,False,False,1608.002659
4346,57.59524,200.1323,True,False,False,True,True,False,True,False,False,5899.937578
4347,70.84337,265.147,False,False,False,True,True,False,False,True,False,6392.803419
4348,14.63647,267.6647,True,True,False,True,True,False,False,True,False,2210.449566
4349,52.83052,154.9919,True,True,False,False,True,False,True,False,False,5109.745716
4350,58.78687,139.983,False,False,True,False,False,False,True,False,False,5562.051941
4351,71.41919,204.9634,True,False,True,True,False,False,False,True,False,6430.118112
4352,8.618298,255.1417,True,True,False,True,True,False,False,True,False,1470.429882
4353,48.5611,229.9931,False,True,True,False,True,False,False,True,False,4346.836338
4354,18.97328429,182.467607,True,False,False,True,False,False,False,True,False,1912.109481
4355,45.30473,149.9778,False,True,True,False,False,False,False,True,False,3913.652398
4356,67.11266,102.4746,False,False,True,False,False,False,False,False,True,5605.5846
4357,2.241794,124.9781,True,False,False,False,False,False,False,True,False,323.751566
4358,19.75809,104.9643,False,False,False,False,False,True,True,False,False,2006.106282
4359,50.45458,149.9447,False,False,False,True,False,False,True,False,False,4894.222619
4360,55.68048,129.9598,False,True,False,False,True,True,True,False,False,5308.256406
4361,69.87041,220.1149,False,False,False,True,True,False,True,False,False,6815.305528
4362,1.563383,124.9607,False,False,False,False,False,True,True,False,False,673.250968
4363,65.31625,127.4887,False,False,False,False,True,False,False,False,True,5662.729675
4364,6.002744,194.9581,True,True,True,True,False,False,False,True,False,968.2908707
4365,13.72354614,149.962093,False,False,False,True,False,False,False,True,False,1333.444788
4366,12.3848312,169.967067,True,False,True,False,True,False,False,False,True,1321.193696
4367,4.946157,129.995,True,False,False,True,False,False,False,False,True,636.2377993
4368,65.84526,167.4847,False,True,True,True,False,False,True,False,False,6192.473684
4369,54.50776,172.4579,False,False,True,True,False,False,False,True,False,5030.771701
4370,4.893221514,207.475448,True,False,True,False,True,False,True,False,False,1284.442486
4371,2.292165,79.97886,False,False,False,False,False,True,False,False,True,371.8766911
4372,71.26615,112.4551,False,False,False,False,False,True,False,True,False,5802.742727
4373,16.05745,117.4392,True,False,False,True,False,False,True,False,False,1943.981469
4374,66.23131,287.6427,False,False,True,True,True,True,False,True,False,6347.9348
4375,67.75441,202.4433,False,False,True,False,True,False,False,True,False,6071.169112
4376,71.88705,182.447,False,False,True,False,True,False,False,True,False,6269.306466
4377,13.61564,159.965,False,False,False,False,True,True,False,True,False,1492.297826
4378,12.97632235,187.484705,True,True,True,True,False,False,False,True,False,1956.7337
4379,59.15954,169.9928,False,False,False,False,False,False,False,True,False,5160.332033
4380,63.13521,197.6288,False,False,True,True,True,True,False,False,True,5845.877831
4381,66.76084,162.5007,False,True,True,False,False,False,False,True,False,5953.091281
4382,69.88786,162.4653,False,True,False,False,True,True,True,False,False,6442.923528
4383,61.53705,149.9447,False,False,False,True,False,False,True,False,False,5841.516274
4384,2.067992783,119.95684,False,True,False,True,False,True,True,False,False,988.3956919
4385,3.895605,112.4551,False,False,False,False,False,False,False,True,False,506.5377808
4386,39.27473,175.0062,False,True,True,False,False,False,True,False,False,4129.863047
4387,61.78097,92.5018,False,False,False,False,False,False,False,False,True,5222.892116
4388,8.83974,162.4689,False,True,False,False,True,False,False,True,False,959.4182525
4389,6.7064,159.9875,True,True,False,False,False,False,False,True,False,877.2126863
4390,54.93761,137.4686,False,True,True,False,False,False,False,True,False,4610.508173
4391,2.101748234,132.466002,False,True,False,True,False,False,True,False,False,1064.888301
4392,51.20818,172.4705,False,False,False,False,True,False,True,False,False,4888.954667
4393,42.6185,165.0182,False,True,False,True,False,True,False,False,True,3891.731564
4394,10.14235,79.97886,False,False,False,False,False,True,False,False,True,979.2710238
4395,28.31929,222.6281,False,False,True,True,True,True,True,False,False,3365.186813
4396,7.896421,142.5007,False,True,True,False,False,False,True,False,False,1435.659724
4397,38.34208,204.9496,True,False,True,True,False,False,False,True,False,3692.038737
4398,59.66274,112.4551,False,False,False,False,False,False,False,True,False,4939.550584
4399,22.04122,192.4705,False,False,False,False,True,True,False,True,False,2261.179586
4400,69.14122,197.6288,False,False,True,True,True,False,False,False,True,6291.972267
4401,71.65389,129.9621,False,False,False,True,False,True,True,False,False,6745.232916
4402,6.956508263,220.114868,True,False,False,True,True,False,True,False,False,1631.872719
4403,60.7205,144.9889,False,True,False,True,False,False,True,False,False,5838.500288
4404,14.0795,159.9942,False,False,False,False,True,True,False,False,True,1459.766208
4405,61.64558,149.9621,False,False,False,True,False,False,False,True,False,5381.382441
4406,8.287531,152.4624,True,True,False,True,False,False,True,False,False,1530.742396
4407,65.12042,220.1323,False,False,False,True,True,True,False,True,False,6055.261009
4408,68.03515,187.4673,False,True,True,True,False,False,True,False,False,6540.915805
4409,66.64301,129.9778,False,True,True,False,False,True,True,False,False,6175.920386
4410,37.11912,92.5018,False,False,False,False,False,False,False,False,True,3208.1605
4411,61.74695,182.4653,False,True,False,False,True,False,False,True,False,5450.903985
4412,51.54883,139.9349,False,False,True,True,False,False,True,False,False,5022.316317
4413,66.49135,174.9919,False,True,False,False,True,False,False,True,False,5976.795747
4414,68.17349,112.4844,False,False,False,False,False,True,False,False,True,5838.7225
4415,54.53013,152.4907,False,False,True,True,False,False,False,False,True,4745.853799
4416,57.27183,194.9663,False,False,True,False,True,False,True,False,False,5638.438682
4417,70.03794,137.4872,False,False,False,False,False,False,False,True,False,5817.251946
4418,2.005733,275.1336,True,False,True,True,True,False,False,True,False,960.0935745
4419,1.312447,137.5165,True,False,False,False,False,False,False,False,True,342.5038822
4420,69.37615,200.1185,False,False,False,True,True,False,True,False,False,6661.40216
4421,18.37317391,194.976769,False,False,False,True,False,True,False,True,False,1923.549943
4422,2.24841574,184.963371,True,False,True,True,False,False,True,False,False,1115.319187
4423,15.73243,265.147,True,False,False,True,True,False,False,True,False,2212.360308
4424,48.36269,159.9942,False,False,False,False,True,False,False,False,True,4652.112318
4425,16.15614223,194.969934,False,False,True,False,True,True,False,True,False,1956.469091
4426,5.115763,117.5152,False,True,True,False,False,False,False,False,True,937.3671919
4427,54.01325,162.4538,False,False,False,True,False,False,True,False,False,5203.678475
4428,23.75492,157.4836,False,False,False,False,False,False,False,True,False,2142.048492
4429,66.85703,204.9797,False,False,False,False,True,False,False,True,False,5999.675904
4430,64.90171,117.4392,False,False,False,True,False,True,True,False,False,5975.364608
4431,11.14615,220.1185,True,False,False,True,True,False,False,True,False,1317.291468
4432,16.53241,114.9658,False,False,False,False,True,False,False,False,True,1638.079725
4433,71.93473,124.9643,False,False,False,False,False,False,False,True,False,5796.999774
4434,45.28275,207.6094,False,False,False,True,True,False,False,True,False,4357.22211
4435,13.02184,114.9658,False,False,False,False,True,False,False,False,True,1343.149177
4436,58.43075,92.45514,False,False,False,False,False,False,True,False,False,5319.904812
4437,56.77789,112.4551,False,False,False,False,False,False,False,True,False,4899.165964
4438,17.02059,147.4601,False,False,True,False,False,False,False,True,False,1544.583357
4439,61.6107,92.48802,False,False,False,False,False,False,False,False,True,5184.174341
4440,61.65935,200.1465,False,True,True,True,True,True,False,False,True,5771.07207
4441,53.62789,235.1555,False,True,False,True,True,False,True,False,False,5605.985814
4442,63.63416,192.4404,False,False,True,True,False,False,False,True,False,5590.205755
4443,61.02521,187.4974,False,True,False,False,True,True,True,False,False,5779.744736
4444,3.61323465,252.637807,True,False,False,True,True,False,False,True,False,804.3790601
4445,62.76856,159.9805,False,False,False,False,True,True,False,False,True,5486.682465
4446,65.84668,124.9607,False,False,False,False,False,False,True,False,False,5951.771265
4447,65.68687,169.9741,False,True,True,False,False,False,False,True,False,5629.354953
4448,2.354138635,139.934918,False,False,True,True,False,False,True,False,False,1011.509096
4449,51.6849,94.97283,False,True,False,False,False,False,True,False,False,4753.29229
4450,52.78874,207.6094,False,False,False,True,True,False,False,True,False,4728.350252
4451,44.03142,242.6106,False,False,True,True,True,False,True,False,False,4839.958124
4452,68.86185,129.9598,False,True,False,False,True,True,True,False,False,6374.14986
4453,38.64796,187.4847,False,True,True,True,False,False,False,True,False,3798.942746
4454,50.56908,132.466,False,True,False,True,False,False,True,False,False,4926.848896
4455,66.50879,187.656,True,False,False,True,True,False,False,False,True,6023.656633
4456,14.89720747,225.145743,True,True,True,True,True,True,True,False,False,2539.76136
4457,8.079294,245.132,True,True,True,True,True,True,False,True,False,1403.556394
4458,4.310974,240.1149,True,False,False,True,True,False,False,True,False,1024.131285
4459,70.67216,172.4624,False,True,False,True,False,False,False,True,False,6262.849668
4460,10.68004106,154.975543,False,True,True,True,False,False,True,False,False,1827.283455
4461,59.52291,147.4564,False,False,True,False,False,False,True,False,False,5449.470206
4462,70.16829,129.9598,False,True,False,False,True,False,True,False,False,6317.989438
4463,19.76529476,200.118516,True,False,False,True,True,False,True,False,False,2441.022927
